id,label
61434,5
61435,16
61436,7
61437,16
61438,0
61439,7
61440,0
61441,0
61442,3
61443,4
61444,1
61445,3
61446,21
61447,0
61448,4
61449,2
61450,6
61451,3
61452,11
61453,0
61454,0
61455,3
61456,5
61457,14
61458,3
61459,0
61460,18
61461,0
61462,13
61463,0
61464,0
61465,17
61466,9
61467,16
61468,3
61469,0
61470,3
61471,3
61472,16
61473,7
61474,17
61475,14
61476,5
61477,2
61478,4
61479,14
61480,17
61481,0
61482,14
61483,3
61484,0
61485,17
61486,14
61487,2
61488,7
61489,0
61490,13
61491,14
61492,17
61493,7
61494,0
61495,4
61496,4
61497,3
61498,3
61499,5
61500,7
61501,5
61502,7
61503,17
61504,4
61505,17
61506,19
61507,3
61508,3
61509,3
61510,16
61511,4
61512,2
61513,4
61514,3
61515,0
61516,5
61517,0
61518,7
61519,4
61520,3
61521,1
61522,13
61523,11
61524,3
61525,3
61526,3
61527,0
61528,4
61529,7
61530,17
61531,4
61532,2
61533,1
61534,14
61535,17
61536,4
61537,7
61538,16
61539,16
61540,7
61541,4
61542,0
61543,3
61544,3
61545,0
61546,16
61547,14
61548,13
61549,5
61550,14
61551,13
61552,17
61553,7
61554,9
61555,9
61556,13
61557,21
61558,3
61559,11
61560,7
61561,16
61562,4
61563,3
61564,18
61565,9
61566,10
61567,14
61568,16
61569,5
61570,21
61571,13
61572,17
61573,6
61574,3
61575,3
61576,3
61577,1
61578,13
61579,0
61580,5
61581,2
61582,17
61583,14
61584,5
61585,1
61586,19
61587,2
61588,17
61589,3
61590,16
61591,5
61592,13
61593,17
61594,17
61595,14
61596,13
61597,2
61598,21
61599,8
61600,5
61601,3
61602,4
61603,3
61604,14
61605,0
61606,3
61607,19
61608,0
61609,17
61610,5
61611,14
61612,13
61613,16
61614,4
61615,3
61616,16
61617,2
61618,4
61619,17
61620,0
61621,0
61622,6
61623,14
61624,21
61625,3
61626,5
61627,0
61628,13
61629,13
61630,5
61631,3
61632,5
61633,3
61634,3
61635,14
61636,14
61637,5
61638,5
61639,4
61640,1
61641,13
61642,0
61643,5
61644,13
61645,3
61646,0
61647,16
61648,13
61649,0
61650,3
61651,2
61652,10
61653,2
61654,4
61655,4
61656,16
61657,3
61658,18
61659,3
61660,2
61661,17
61662,13
61663,5
61664,13
61665,5
61666,1
61667,14
61668,0
61669,7
61670,0
61671,3
61672,5
61673,16
61674,0
61675,3
61676,18
61677,18
61678,3
61679,0
61680,0
61681,11
61682,7
61683,3
61684,14
61685,7
61686,3
61687,3
61688,5
61689,0
61690,0
61691,7
61692,7
61693,5
61694,0
61695,3
61696,7
61697,2
61698,3
61699,3
61700,17
61701,21
61702,5
61703,0
61704,13
61705,4
61706,0
61707,2
61708,3
61709,13
61710,14
61711,17
61712,2
61713,17
61714,0
61715,2
61716,5
61717,3
61718,16
61719,4
61720,21
61721,0
61722,21
61723,5
61724,11
61725,4
61726,17
61727,18
61728,14
61729,5
61730,17
61731,14
61732,5
61733,2
61734,17
61735,13
61736,14
61737,16
61738,17
61739,14
61740,4
61741,5
61742,7
61743,0
61744,16
61745,3
61746,0
61747,3
61748,19
61749,13
61750,3
61751,13
61752,18
61753,5
61754,2
61755,17
61756,3
61757,16
61758,10
61759,2
61760,4
61761,5
61762,5
61763,3
61764,13
61765,3
61766,13
61767,0
61768,4
61769,5
61770,4
61771,1
61772,5
61773,1
61774,4
61775,4
61776,0
61777,17
61778,3
61779,0
61780,5
61781,3
61782,0
61783,13
61784,1
61785,5
61786,14
61787,13
61788,13
61789,0
61790,13
61791,5
61792,5
61793,5
61794,2
61795,13
61796,0
61797,4
61798,13
61799,2
61800,3
61801,7
61802,4
61803,13
61804,7
61805,2
61806,2
61807,13
61808,22
61809,5
61810,13
61811,21
61812,5
61813,7
61814,13
61815,17
61816,21
61817,16
61818,0
61819,0
61820,3
61821,13
61822,4
61823,14
61824,3
61825,5
61826,14
61827,17
61828,13
61829,13
61830,14
61831,3
61832,13
61833,1
61834,2
61835,7
61836,0
61837,16
61838,3
61839,14
61840,16
61841,14
61842,10
61843,5
61844,13
61845,7
61846,2
61847,3
61848,16
61849,16
61850,0
61851,21
61852,5
61853,14
61854,3
61855,0
61856,5
61857,13
61858,3
61859,0
61860,13
61861,13
61862,13
61863,13
61864,3
61865,4
61866,13
61867,19
61868,14
61869,17
61870,0
61871,17
61872,7
61873,17
61874,17
61875,11
61876,2
61877,5
61878,0
61879,9
61880,0
61881,3
61882,16
61883,8
61884,3
61885,7
61886,0
61887,4
61888,7
61889,5
61890,1
61891,5
61892,0
61893,14
61894,3
61895,16
61896,17
61897,3
61898,3
61899,0
61900,13
61901,5
61902,17
61903,4
61904,7
61905,13
61906,0
61907,11
61908,9
61909,17
61910,3
61911,18
61912,17
61913,18
61914,3
61915,7
61916,13
61917,17
61918,7
61919,21
61920,4
61921,14
61922,7
61923,16
61924,2
61925,0
61926,0
61927,0
61928,17
61929,0
61930,5
61931,0
61932,13
61933,9
61934,0
61935,18
61936,0
61937,4
61938,17
61939,18
61940,13
61941,11
61942,19
61943,4
61944,13
61945,0
61946,7
61947,10
61948,16
61949,2
61950,4
61951,4
61952,13
61953,5
61954,0
61955,3
61956,2
61957,18
61958,5
61959,2
61960,14
61961,17
61962,14
61963,4
61964,0
61965,3
61966,9
61967,5
61968,5
61969,0
61970,5
61971,5
61972,3
61973,14
61974,0
61975,14
61976,17
61977,2
61978,17
61979,14
61980,3
61981,13
61982,3
61983,13
61984,4
61985,2
61986,3
61987,21
61988,16
61989,16
61990,14
61991,0
61992,7
61993,14
61994,16
61995,17
61996,17
61997,13
61998,3
61999,4
62000,17
62001,13
62002,3
62003,5
62004,17
62005,7
62006,4
62007,5
62008,16
62009,14
62010,5
62011,3
62012,4
62013,7
62014,19
62015,3
62016,13
62017,3
62018,14
62019,7
62020,21
62021,7
62022,1
62023,18
62024,5
62025,5
62026,3
62027,2
62028,2
62029,13
62030,19
62031,1
62032,16
62033,3
62034,4
62035,16
62036,5
62037,4
62038,17
62039,14
62040,14
62041,17
62042,3
62043,2
62044,0
62045,16
62046,7
62047,9
62048,14
62049,4
62050,0
62051,13
62052,14
62053,17
62054,3
62055,7
62056,16
62057,3
62058,5
62059,17
62060,2
62061,0
62062,9
62063,0
62064,3
62065,2
62066,0
62067,16
62068,5
62069,0
62070,0
62071,4
62072,2
62073,14
62074,7
62075,2
62076,13
62077,3
62078,2
62079,13
62080,0
62081,16
62082,0
62083,13
62084,4
62085,18
62086,14
62087,5
62088,4
62089,1
62090,13
62091,4
62092,0
62093,2
62094,16
62095,0
62096,2
62097,7
62098,2
62099,0
62100,16
62101,3
62102,0
62103,0
62104,16
62105,4
62106,0
62107,4
62108,3
62109,17
62110,4
62111,5
62112,0
62113,7
62114,17
62115,0
62116,14
62117,14
62118,5
62119,3
62120,2
62121,5
62122,18
62123,0
62124,7
62125,2
62126,0
62127,2
62128,14
62129,5
62130,7
62131,0
62132,13
62133,2
62134,3
62135,5
62136,13
62137,0
62138,16
62139,14
62140,19
62141,5
62142,0
62143,17
62144,17
62145,3
62146,0
62147,3
62148,0
62149,16
62150,7
62151,0
62152,4
62153,16
62154,4
62155,21
62156,2
62157,13
62158,12
62159,18
62160,3
62161,0
62162,0
62163,14
62164,1
62165,3
62166,2
62167,18
62168,2
62169,5
62170,0
62171,2
62172,5
62173,7
62174,19
62175,0
62176,3
62177,0
62178,17
62179,4
62180,5
62181,5
62182,13
62183,18
62184,3
62185,17
62186,14
62187,2
62188,13
62189,2
62190,2
62191,7
62192,10
62193,1
62194,16
62195,14
62196,0
62197,7
62198,13
62199,2
62200,11
62201,14
62202,21
62203,2
62204,5
62205,3
62206,3
62207,3
62208,16
62209,14
62210,0
62211,13
62212,2
62213,17
62214,5
62215,21
62216,1
62217,14
62218,21
62219,17
62220,5
62221,17
62222,1
62223,14
62224,0
62225,5
62226,2
62227,0
62228,14
62229,3
62230,16
62231,16
62232,13
62233,17
62234,1
62235,2
62236,13
62237,1
62238,13
62239,7
62240,1
62241,14
62242,16
62243,3
62244,3
62245,2
62246,0
62247,2
62248,0
62249,16
62250,16
62251,0
62252,0
62253,0
62254,4
62255,10
62256,19
62257,5
62258,13
62259,14
62260,0
62261,16
62262,0
62263,17
62264,5
62265,14
62266,7
62267,5
62268,17
62269,0
62270,0
62271,1
62272,2
62273,16
62274,17
62275,3
62276,7
62277,2
62278,0
62279,13
62280,14
62281,5
62282,14
62283,11
62284,7
62285,3
62286,18
62287,17
62288,3
62289,1
62290,19
62291,14
62292,2
62293,0
62294,17
62295,21
62296,4
62297,1
62298,3
62299,16
62300,13
62301,0
62302,2
62303,0
62304,14
62305,5
62306,0
62307,6
62308,2
62309,17
62310,0
62311,7
62312,3
62313,2
62314,9
62315,1
62316,0
62317,17
62318,4
62319,21
62320,4
62321,4
62322,5
62323,7
62324,0
62325,0
62326,4
62327,0
62328,3
62329,16
62330,14
62331,7
62332,4
62333,7
62334,16
62335,0
62336,13
62337,3
62338,9
62339,0
62340,1
62341,2
62342,4
62343,17
62344,5
62345,16
62346,3
62347,16
62348,3
62349,16
62350,7
62351,0
62352,21
62353,4
62354,5
62355,13
62356,4
62357,5
62358,1
62359,3
62360,4
62361,3
62362,4
62363,17
62364,4
62365,13
62366,4
62367,1
62368,2
62369,7
62370,0
62371,2
62372,5
62373,14
62374,7
62375,19
62376,16
62377,1
62378,14
62379,7
62380,16
62381,21
62382,17
62383,17
62384,19
62385,0
62386,3
62387,2
62388,14
62389,9
62390,13
62391,3
62392,5
62393,18
62394,2
62395,2
62396,7
62397,3
62398,13
62399,17
62400,16
62401,0
62402,1
62403,17
62404,18
62405,3
62406,16
62407,3
62408,13
62409,5
62410,19
62411,2
62412,4
62413,19
62414,0
62415,5
62416,0
62417,3
62418,0
62419,0
62420,3
62421,4
62422,17
62423,14
62424,3
62425,14
62426,2
62427,16
62428,5
62429,16
62430,5
62431,2
62432,2
62433,7
62434,17
62435,14
62436,9
62437,2
62438,16
62439,19
62440,0
62441,16
62442,16
62443,5
62444,7
62445,0
62446,1
62447,5
62448,2
62449,14
62450,0
62451,5
62452,3
62453,4
62454,17
62455,1
62456,21
62457,16
62458,21
62459,2
62460,14
62461,2
62462,3
62463,17
62464,18
62465,4
62466,5
62467,17
62468,13
62469,5
62470,4
62471,6
62472,3
62473,5
62474,5
62475,0
62476,1
62477,13
62478,3
62479,21
62480,17
62481,3
62482,14
62483,16
62484,0
62485,5
62486,3
62487,0
62488,17
62489,4
62490,9
62491,7
62492,14
62493,3
62494,5
62495,0
62496,3
62497,21
62498,3
62499,5
62500,3
62501,7
62502,18
62503,1
62504,3
62505,17
62506,0
62507,0
62508,14
62509,13
62510,14
62511,13
62512,14
62513,14
62514,0
62515,6
62516,16
62517,1
62518,14
62519,4
62520,3
62521,0
62522,16
62523,0
62524,16
62525,13
62526,0
62527,14
62528,9
62529,5
62530,7
62531,17
62532,17
62533,3
62534,5
62535,4
62536,17
62537,16
62538,5
62539,7
62540,7
62541,3
62542,1
62543,17
62544,17
62545,16
62546,17
62547,7
62548,2
62549,0
62550,3
62551,21
62552,17
62553,1
62554,18
62555,3
62556,13
62557,7
62558,13
62559,5
62560,0
62561,4
62562,3
62563,0
62564,0
62565,16
62566,4
62567,0
62568,14
62569,14
62570,3
62571,2
62572,0
62573,2
62574,5
62575,0
62576,0
62577,16
62578,13
62579,3
62580,0
62581,0
62582,16
62583,21
62584,7
62585,1
62586,2
62587,17
62588,16
62589,0
62590,19
62591,4
62592,0
62593,7
62594,5
62595,16
62596,7
62597,14
62598,17
62599,4
62600,7
62601,2
62602,0
62603,21
62604,17
62605,2
62606,13
62607,3
62608,17
62609,7
62610,4
62611,16
62612,0
62613,19
62614,3
62615,4
62616,21
62617,7
62618,17
62619,5
62620,5
62621,4
62622,0
62623,0
62624,10
62625,16
62626,5
62627,16
62628,17
62629,16
62630,5
62631,5
62632,13
62633,3
62634,0
62635,3
62636,13
62637,0
62638,0
62639,17
62640,4
62641,17
62642,11
62643,16
62644,0
62645,13
62646,17
62647,0
62648,3
62649,1
62650,16
62651,3
62652,4
62653,9
62654,0
62655,3
62656,21
62657,3
62658,8
62659,16
62660,19
62661,2
62662,7
62663,3
62664,1
62665,0
62666,2
62667,5
62668,5
62669,3
62670,2
62671,0
62672,5
62673,11
62674,5
62675,17
62676,3
62677,14
62678,17
62679,4
62680,0
62681,14
62682,16
62683,7
62684,17
62685,14
62686,3
62687,14
62688,5
62689,3
62690,3
62691,16
62692,18
62693,14
62694,7
62695,3
62696,0
62697,0
62698,18
62699,2
62700,7
62701,21
62702,14
62703,0
62704,13
62705,14
62706,3
62707,17
62708,5
62709,13
62710,11
62711,18
62712,5
62713,0
62714,11
62715,19
62716,14
62717,7
62718,4
62719,5
62720,22
62721,13
62722,14
62723,1
62724,5
62725,5
62726,0
62727,5
62728,17
62729,21
62730,0
62731,17
62732,2
62733,14
62734,3
62735,16
62736,3
62737,18
62738,0
62739,0
62740,0
62741,4
62742,17
62743,0
62744,0
62745,3
62746,0
62747,2
62748,3
62749,2
62750,4
62751,3
62752,2
62753,3
62754,5
62755,1
62756,4
62757,7
62758,21
62759,2
62760,3
62761,0
62762,16
62763,17
62764,17
62765,3
62766,14
62767,7
62768,5
62769,17
62770,9
62771,16
62772,4
62773,3
62774,5
62775,5
62776,13
62777,3
62778,4
62779,3
62780,3
62781,3
62782,7
62783,19
62784,3
62785,5
62786,14
62787,3
62788,17
62789,3
62790,13
62791,5
62792,14
62793,14
62794,0
62795,0
62796,14
62797,7
62798,3
62799,17
62800,5
62801,0
62802,0
62803,3
62804,1
62805,2
62806,14
62807,16
62808,16
62809,4
62810,7
62811,21
62812,18
62813,13
62814,7
62815,0
62816,21
62817,3
62818,2
62819,7
62820,17
62821,4
62822,3
62823,19
62824,0
62825,13
62826,17
62827,17
62828,3
62829,0
62830,0
62831,17
62832,13
62833,0
62834,0
62835,6
62836,5
62837,4
62838,7
62839,5
62840,0
62841,17
62842,22
62843,17
62844,0
62845,4
62846,3
62847,3
62848,3
62849,9
62850,2
62851,4
62852,0
62853,17
62854,16
62855,7
62856,2
62857,3
62858,13
62859,16
62860,3
62861,4
62862,0
62863,0
62864,17
62865,0
62866,16
62867,16
62868,6
62869,3
62870,2
62871,16
62872,4
62873,14
62874,16
62875,9
62876,3
62877,16
62878,0
62879,5
62880,1
62881,2
62882,2
62883,2
62884,0
62885,3
62886,17
62887,9
62888,13
62889,3
62890,3
62891,2
62892,16
62893,5
62894,1
62895,19
62896,21
62897,14
62898,14
62899,4
62900,4
62901,5
62902,2
62903,16
62904,4
62905,3
62906,2
62907,13
62908,7
62909,1
62910,2
62911,5
62912,4
62913,13
62914,2
62915,1
62916,5
62917,2
62918,17
62919,0
62920,3
62921,22
62922,7
62923,0
62924,18
62925,3
62926,0
62927,13
62928,4
62929,0
62930,17
62931,17
62932,7
62933,2
62934,17
62935,14
62936,13
62937,1
62938,4
62939,14
62940,21
62941,8
62942,1
62943,14
62944,3
62945,5
62946,5
62947,5
62948,0
62949,5
62950,4
62951,16
62952,0
62953,0
62954,0
62955,2
62956,0
62957,0
62958,16
62959,17
62960,7
62961,0
62962,16
62963,4
62964,3
62965,3
62966,13
62967,5
62968,5
62969,14
62970,21
62971,4
62972,7
62973,1
62974,1
62975,3
62976,0
62977,7
62978,17
62979,7
62980,5
62981,5
62982,3
62983,7
62984,2
62985,0
62986,16
62987,17
62988,5
62989,17
62990,14
62991,4
62992,16
62993,3
62994,4
62995,7
62996,13
62997,0
62998,3
62999,1
63000,2
63001,22
63002,2
63003,5
63004,17
63005,7
63006,1
63007,0
63008,3
63009,3
63010,14
63011,4
63012,17
63013,13
63014,5
63015,16
63016,17
63017,3
63018,5
63019,3
63020,16
63021,3
63022,6
63023,16
63024,5
63025,18
63026,6
63027,4
63028,0
63029,7
63030,17
63031,7
63032,2
63033,13
63034,5
63035,3
63036,0
63037,14
63038,3
63039,0
63040,16
63041,14
63042,3
63043,0
63044,5
63045,0
63046,21
63047,21
63048,16
63049,11
63050,5
63051,5
63052,7
63053,7
63054,0
63055,16
63056,1
63057,2
63058,0
63059,3
63060,6
63061,1
63062,14
63063,4
63064,2
63065,11
63066,0
63067,10
63068,3
63069,2
63070,0
63071,3
63072,21
63073,2
63074,17
63075,3
63076,13
63077,13
63078,3
63079,13
63080,2
63081,0
63082,16
63083,17
63084,14
63085,3
63086,2
63087,21
63088,2
63089,4
63090,14
63091,7
63092,14
63093,2
63094,16
63095,21
63096,0
63097,7
63098,0
63099,0
63100,0
63101,2
63102,5
63103,13
63104,5
63105,7
63106,2
63107,4
63108,14
63109,16
63110,17
63111,5
63112,18
63113,13
63114,5
63115,6
63116,2
63117,3
63118,11
63119,16
63120,4
63121,17
63122,0
63123,3
63124,18
63125,21
63126,0
63127,5
63128,14
63129,14
63130,2
63131,18
63132,1
63133,0
63134,17
63135,7
63136,4
63137,13
63138,3
63139,0
63140,7
63141,3
63142,4
63143,0
63144,7
63145,17
63146,10
63147,0
63148,22
63149,3
63150,7
63151,3
63152,9
63153,0
63154,0
63155,3
63156,2
63157,6
63158,17
63159,14
63160,1
63161,3
63162,3
63163,0
63164,0
63165,16
63166,17
63167,21
63168,17
63169,1
63170,16
63171,21
63172,11
63173,3
63174,0
63175,4
63176,1
63177,7
63178,1
63179,9
63180,11
63181,5
63182,17
63183,5
63184,4
63185,1
63186,18
63187,21
63188,0
63189,13
63190,7
63191,13
63192,19
63193,2
63194,2
63195,3
63196,17
63197,17
63198,1
63199,17
63200,5
63201,4
63202,17
63203,16
63204,17
63205,3
63206,0
63207,3
63208,13
63209,7
63210,4
63211,18
63212,0
63213,13
63214,5
63215,7
63216,7
63217,2
63218,0
63219,14
63220,3
63221,17
63222,3
63223,14
63224,5
63225,2
63226,7
63227,0
63228,3
63229,13
63230,14
63231,2
63232,5
63233,2
63234,17
63235,4
63236,4
63237,3
63238,13
63239,0
63240,3
63241,7
63242,0
63243,13
63244,0
63245,19
63246,1
63247,17
63248,0
63249,17
63250,4
63251,17
63252,19
63253,4
63254,7
63255,3
63256,11
63257,3
63258,1
63259,5
63260,0
63261,0
63262,14
63263,9
63264,11
63265,18
63266,3
63267,2
63268,0
63269,4
63270,17
63271,0
63272,0
63273,0
63274,12
63275,3
63276,5
63277,7
63278,3
63279,7
63280,21
63281,19
63282,3
63283,2
63284,4
63285,14
63286,18
63287,5
63288,8
63289,3
63290,5
63291,13
63292,9
63293,17
63294,17
63295,0
63296,17
63297,5
63298,14
63299,7
63300,4
63301,13
63302,14
63303,21
63304,13
63305,16
63306,16
63307,7
63308,7
63309,0
63310,17
63311,14
63312,3
63313,16
63314,2
63315,0
63316,16
63317,21
63318,11
63319,4
63320,13
63321,0
63322,5
63323,3
63324,3
63325,0
63326,14
63327,3
63328,4
63329,14
63330,3
63331,0
63332,7
63333,7
63334,1
63335,17
63336,5
63337,5
63338,0
63339,4
63340,3
63341,17
63342,21
63343,5
63344,13
63345,11
63346,14
63347,3
63348,16
63349,17
63350,3
63351,7
63352,1
63353,1
63354,0
63355,13
63356,0
63357,17
63358,5
63359,17
63360,16
63361,17
63362,2
63363,18
63364,7
63365,3
63366,0
63367,4
63368,5
63369,17
63370,0
63371,0
63372,2
63373,16
63374,4
63375,3
63376,19
63377,0
63378,14
63379,9
63380,3
63381,17
63382,18
63383,4
63384,5
63385,14
63386,3
63387,17
63388,5
63389,1
63390,13
63391,3
63392,2
63393,5
63394,5
63395,13
63396,0
63397,14
63398,13
63399,3
63400,4
63401,2
63402,11
63403,5
63404,0
63405,0
63406,0
63407,0
63408,11
63409,7
63410,3
63411,13
63412,21
63413,0
63414,6
63415,8
63416,7
63417,14
63418,5
63419,2
63420,3
63421,3
63422,3
63423,17
63424,14
63425,5
63426,3
63427,4
63428,7
63429,16
63430,3
63431,18
63432,7
63433,2
63434,14
63435,17
63436,2
63437,5
63438,7
63439,2
63440,3
63441,13
63442,21
63443,18
63444,22
63445,0
63446,3
63447,1
63448,5
63449,3
63450,2
63451,0
63452,22
63453,0
63454,3
63455,16
63456,0
63457,7
63458,9
63459,3
63460,0
63461,7
63462,1
63463,3
63464,5
63465,7
63466,4
63467,5
63468,14
63469,14
63470,1
63471,17
63472,18
63473,17
63474,21
63475,13
63476,14
63477,0
63478,2
63479,16
63480,21
63481,13
63482,0
63483,16
63484,3
63485,5
63486,1
63487,0
63488,3
63489,0
63490,16
63491,7
63492,4
63493,7
63494,0
63495,3
63496,14
63497,17
63498,21
63499,6
63500,16
63501,1
63502,5
63503,13
63504,13
63505,5
63506,7
63507,4
63508,13
63509,2
63510,3
63511,5
63512,4
63513,0
63514,2
63515,4
63516,0
63517,1
63518,0
63519,5
63520,18
63521,7
63522,3
63523,14
63524,16
63525,13
63526,21
63527,17
63528,17
63529,18
63530,1
63531,4
63532,0
63533,16
63534,19
63535,5
63536,22
63537,3
63538,4
63539,5
63540,0
63541,14
63542,17
63543,2
63544,5
63545,5
63546,13
63547,3
63548,3
63549,5
63550,11
63551,2
63552,13
63553,17
63554,0
63555,17
63556,0
63557,5
63558,0
63559,14
63560,13
63561,13
63562,7
63563,14
63564,14
63565,21
63566,4
63567,13
63568,3
63569,0
63570,17
63571,5
63572,13
63573,2
63574,5
63575,4
63576,18
63577,7
63578,18
63579,0
63580,0
63581,2
63582,0
63583,4
63584,1
63585,18
63586,21
63587,0
63588,13
63589,13
63590,21
63591,0
63592,16
63593,4
63594,1
63595,0
63596,14
63597,17
63598,3
63599,0
63600,2
63601,0
63602,14
63603,13
63604,13
63605,18
63606,16
63607,3
63608,21
63609,2
63610,0
63611,21
63612,1
63613,0
63614,3
63615,0
63616,3
63617,0
63618,17
63619,17
63620,17
63621,3
63622,5
63623,9
63624,4
63625,21
63626,3
63627,0
63628,3
63629,4
63630,3
63631,17
63632,7
63633,7
63634,21
63635,14
63636,14
63637,2
63638,2
63639,3
63640,13
63641,5
63642,2
63643,12
63644,17
63645,14
63646,17
63647,5
63648,7
63649,0
63650,4
63651,1
63652,4
63653,3
63654,5
63655,7
63656,4
63657,14
63658,0
63659,17
63660,0
63661,16
63662,14
63663,2
63664,3
63665,14
63666,14
63667,14
63668,3
63669,3
63670,17
63671,5
63672,0
63673,12
63674,16
63675,3
63676,3
63677,1
63678,14
63679,1
63680,3
63681,5
63682,14
63683,2
63684,13
63685,17
63686,0
63687,2
63688,3
63689,1
63690,1
63691,9
63692,14
63693,7
63694,13
63695,14
63696,4
63697,7
63698,21
63699,0
63700,4
63701,3
63702,3
63703,0
63704,0
63705,3
63706,13
63707,21
63708,16
63709,17
63710,3
63711,0
63712,3
63713,13
63714,2
63715,5
63716,0
63717,21
63718,13
63719,13
63720,3
63721,4
63722,5
63723,14
63724,3
63725,0
63726,4
63727,0
63728,16
63729,0
63730,7
63731,0
63732,0
63733,0
63734,5
63735,3
63736,2
63737,2
63738,17
63739,4
63740,3
63741,5
63742,21
63743,17
63744,3
63745,9
63746,3
63747,3
63748,17
63749,3
63750,4
63751,3
63752,17
63753,17
63754,3
63755,2
63756,1
63757,4
63758,3
63759,13
63760,19
63761,9
63762,7
63763,3
63764,0
63765,16
63766,4
63767,7
63768,0
63769,18
63770,1
63771,21
63772,16
63773,5
63774,5
63775,21
63776,17
63777,1
63778,14
63779,0
63780,3
63781,3
63782,14
63783,0
63784,14
63785,13
63786,5
63787,17
63788,14
63789,14
63790,17
63791,1
63792,17
63793,4
63794,5
63795,5
63796,13
63797,7
63798,16
63799,6
63800,16
63801,5
63802,1
63803,13
63804,7
63805,3
63806,18
63807,13
63808,16
63809,2
63810,18
63811,16
63812,13
63813,3
63814,13
63815,0
63816,0
63817,16
63818,4
63819,7
63820,13
63821,3
63822,3
63823,3
63824,14
63825,14
63826,0
63827,7
63828,3
63829,7
63830,16
63831,3
63832,5
63833,13
63834,3
63835,4
63836,17
63837,14
63838,17
63839,21
63840,0
63841,0
63842,0
63843,16
63844,22
63845,2
63846,13
63847,14
63848,7
63849,0
63850,3
63851,3
63852,7
63853,14
63854,11
63855,3
63856,17
63857,10
63858,17
63859,13
63860,7
63861,16
63862,14
63863,7
63864,16
63865,5
63866,17
63867,13
63868,0
63869,18
63870,0
63871,18
63872,8
63873,14
63874,3
63875,0
63876,18
63877,0
63878,17
63879,3
63880,5
63881,5
63882,14
63883,13
63884,2
63885,3
63886,13
63887,14
63888,0
63889,13
63890,2
63891,2
63892,5
63893,1
63894,3
63895,18
63896,21
63897,0
63898,1
63899,2
63900,7
63901,14
63902,16
63903,0
63904,3
63905,5
63906,0
63907,22
63908,3
63909,0
63910,7
63911,16
63912,0
63913,14
63914,7
63915,2
63916,14
63917,0
63918,17
63919,3
63920,1
63921,2
63922,16
63923,16
63924,7
63925,21
63926,0
63927,3
63928,16
63929,0
63930,17
63931,5
63932,18
63933,0
63934,3
63935,5
63936,5
63937,3
63938,17
63939,14
63940,7
63941,2
63942,14
63943,17
63944,17
63945,3
63946,7
63947,3
63948,22
63949,5
63950,1
63951,16
63952,17
63953,13
63954,17
63955,0
63956,5
63957,7
63958,2
63959,0
63960,3
63961,21
63962,3
63963,18
63964,5
63965,0
63966,17
63967,0
63968,7
63969,0
63970,3
63971,4
63972,2
63973,13
63974,0
63975,13
63976,17
63977,0
63978,3
63979,16
63980,17
63981,5
63982,3
63983,0
63984,4
63985,14
63986,5
63987,21
63988,4
63989,18
63990,3
63991,0
63992,0
63993,13
63994,0
63995,7
63996,2
63997,0
63998,5
63999,14
64000,16
64001,12
64002,0
64003,14
64004,1
64005,16
64006,3
64007,1
64008,14
64009,5
64010,3
64011,7
64012,3
64013,0
64014,1
64015,3
64016,5
64017,4
64018,3
64019,17
64020,16
64021,0
64022,17
64023,4
64024,7
64025,16
64026,6
64027,0
64028,5
64029,21
64030,4
64031,13
64032,0
64033,7
64034,5
64035,4
64036,13
64037,17
64038,2
64039,5
64040,3
64041,16
64042,17
64043,13
64044,13
64045,7
64046,0
64047,3
64048,16
64049,5
64050,3
64051,4
64052,13
64053,21
64054,17
64055,5
64056,2
64057,13
64058,19
64059,13
64060,1
64061,17
64062,3
64063,14
64064,9
64065,4
64066,7
64067,1
64068,1
64069,3
64070,2
64071,7
64072,17
64073,2
64074,14
64075,5
64076,4
64077,21
64078,2
64079,5
64080,13
64081,4
64082,17
64083,14
64084,4
64085,16
64086,3
64087,5
64088,0
64089,7
64090,1
64091,21
64092,16
64093,17
64094,2
64095,3
64096,0
64097,13
64098,3
64099,2
64100,14
64101,17
64102,21
64103,13
64104,3
64105,2
64106,7
64107,17
64108,2
64109,13
64110,13
64111,13
64112,5
64113,16
64114,0
64115,0
64116,3
64117,0
64118,17
64119,16
64120,0
64121,5
64122,4
64123,17
64124,0
64125,2
64126,9
64127,13
64128,12
64129,3
64130,0
64131,21
64132,1
64133,2
64134,18
64135,5
64136,1
64137,4
64138,0
64139,17
64140,0
64141,3
64142,19
64143,2
64144,16
64145,21
64146,2
64147,0
64148,5
64149,2
64150,17
64151,17
64152,4
64153,14
64154,2
64155,0
64156,13
64157,5
64158,7
64159,5
64160,4
64161,7
64162,21
64163,5
64164,9
64165,0
64166,16
64167,3
64168,0
64169,5
64170,18
64171,10
64172,7
64173,16
64174,8
64175,17
64176,3
64177,16
64178,0
64179,14
64180,14
64181,14
64182,17
64183,0
64184,3
64185,1
64186,16
64187,3
64188,13
64189,14
64190,2
64191,17
64192,16
64193,3
64194,3
64195,12
64196,19
64197,4
64198,19
64199,5
64200,17
64201,13
64202,16
64203,13
64204,19
64205,19
64206,13
64207,16
64208,3
64209,21
64210,5
64211,3
64212,4
64213,21
64214,3
64215,5
64216,7
64217,0
64218,1
64219,3
64220,7
64221,9
64222,0
64223,5
64224,4
64225,13
64226,17
64227,16
64228,14
64229,6
64230,2
64231,2
64232,0
